date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:36:11	246077/246077	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Mar%202026%2007:04:49%20GMT	https://trishulbiotech.com/bio-pesticides/upcrop-shieldup-nemato/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/bio-pesticides/upcrop-shieldup-nemato/index.html	(from https://trishulbiotech.com/products/)
12:36:11	246843/246843	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Mar%202026%2007:04:48%20GMT	https://trishulbiotech.com/bio-pesticides/upcrop-sheildup-tricho/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/bio-pesticides/upcrop-sheildup-tricho/index.html	(from https://trishulbiotech.com/products/)
12:36:11	162671/162671	---M--	200	added ('OK')	image/png	etag:%22638a468f-2d8d4%22	https://trishulbiotech.com/img/Upcrop-TriCtrl-Pro.png	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/Upcrop-TriCtrl-Pro.png	(from https://trishulbiotech.com/products/)
12:36:11	245357/245357	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Mar%202026%2007:04:50%20GMT	https://trishulbiotech.com/bio-pesticides/upcrop-shieldup-pseudo/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/bio-pesticides/upcrop-shieldup-pseudo/index.html	(from https://trishulbiotech.com/products/)
12:36:12	199688/199688	---M--	200	added ('OK')	image/png	etag:%22638a481a-30c08%22	https://trishulbiotech.com/img/upcrop-TriFecta.png	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/upcrop-TriFecta.png	(from https://trishulbiotech.com/products/)
12:36:13	175900/175900	---M--	200	added ('OK')	image/png	etag:%22638a4879-31ad7%22	https://trishulbiotech.com/img/upcrop-TriFecta-Pro.png	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/upcrop-TriFecta-Pro.png	(from https://trishulbiotech.com/products/)
12:36:13	244773/244773	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Mar%202026%2007:04:51%20GMT	https://trishulbiotech.com/premium-products/upcrop-trictrl/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/premium-products/upcrop-trictrl/index.html	(from https://trishulbiotech.com/products/)
12:36:13	249148/249148	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Mar%202026%2007:04:51%20GMT	https://trishulbiotech.com/premium-products/tri-ctrl-pro/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/premium-products/tri-ctrl-pro/index.html	(from https://trishulbiotech.com/products/)
12:36:14	245630/245630	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Mar%202026%2007:04:52%20GMT	https://trishulbiotech.com/premium-products/upcrop-trifecta/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/premium-products/upcrop-trifecta/index.html	(from https://trishulbiotech.com/products/)
12:36:14	154307/154307	---M--	200	added ('OK')	image/png	etag:%22638a4627-2c22a%22	https://trishulbiotech.com/img/upcrop-ultimate.png	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/upcrop-ultimate.png	(from https://trishulbiotech.com/products/)
12:36:14	249951/249951	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Mar%202026%2007:04:53%20GMT	https://trishulbiotech.com/premium-products/upcrop-trifecta-pro/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/premium-products/upcrop-trifecta-pro/index.html	(from https://trishulbiotech.com/products/)
12:36:14	178416/178416	---M--	200	added ('OK')	image/png	etag:%22638a4266-32889%22	https://trishulbiotech.com/img/upcrop-VAM-Up.png	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/upcrop-VAM-Up.png	(from https://trishulbiotech.com/products/)
12:36:15	252599/252599	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Mar%202026%2007:04:54%20GMT	https://trishulbiotech.com/premium-products/upcrop-ultimate/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/premium-products/upcrop-ultimate/index.html	(from https://trishulbiotech.com/products/)
12:36:16	177748/177748	---M--	200	added ('OK')	image/png	etag:%22638a4b72-322f8%22	https://trishulbiotech.com/img/upcrop-zinc-Up.png	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/upcrop-zinc-Up.png	(from https://trishulbiotech.com/products/)
12:36:16	245027/245027	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Mar%202026%2007:04:54%20GMT	https://trishulbiotech.com/bio-fertilizers/upcrop-vam-up/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/bio-fertilizers/upcrop-vam-up/index.html	(from https://trishulbiotech.com/products/)
12:36:16	245141/245141	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Mar%202026%2007:04:54%20GMT	https://trishulbiotech.com/bio-fertilizers/upcrop-zincup/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/bio-fertilizers/upcrop-zincup/index.html	(from https://trishulbiotech.com/products/)
12:36:17	240633/240633	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Mar%202026%2007:04:55%20GMT	https://trishulbiotech.com/others/vibx/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/others/vibx/index.html	(from https://trishulbiotech.com/products/)
12:36:17	95489/95489	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202026%2007:04:56%20GMT	https://trishulbiotech.com/products/bio-fertilizers/feed/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/products/bio-fertilizers/feed/index.html	(from https://trishulbiotech.com/products/bio-fertilizers/)
12:36:17	712/712	---MCZ	200	added ('OK')	application/json	date:Sat,%2021%20Mar%202026%2007:04:56%20GMT	https://trishulbiotech.com/wp-json/wp/v2/productscategory/20	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/wp-json/wp/v2/productscategory/20.json	(from https://trishulbiotech.com/products/bio-fertilizers/)
12:36:17	173451/173451	---M--	200	added ('OK')	image/jpeg	etag:%226372658a-2a58b%22	https://trishulbiotech.com/img/bio-fertilizers.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/bio-fertilizers.jpg	(from https://trishulbiotech.com/products/bio-fertilizers/)
12:36:18	155/155	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2021%20Mar%202026%2007:04:57%20GMT	https://trishulbiotech.com/products/%productscategory%/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/products/%productscategory%/index.html	(from https://trishulbiotech.com/products/bio-fertilizers/)
12:36:18	383770/383770	---M--	200	added ('OK')	image/png	etag:%2263726614-63991%22	https://trishulbiotech.com/img/bio-fertilizer-products.png	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/bio-fertilizer-products.png	(from https://trishulbiotech.com/products/bio-fertilizers/)
12:36:18	725/725	---MCZ	200	added ('OK')	application/json	date:Sat,%2021%20Mar%202026%2007:04:57%20GMT	https://trishulbiotech.com/wp-json/wp/v2/productscategory/23	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/wp-json/wp/v2/productscategory/23.json	(from https://trishulbiotech.com/products/organic-fertilizers/)
12:36:19	95489/95489	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202026%2007:04:58%20GMT	https://trishulbiotech.com/products/organic-fertilizers/feed/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/products/organic-fertilizers/feed/index.html	(from https://trishulbiotech.com/products/organic-fertilizers/)
12:36:19	249530/249530	---M--	200	added ('OK')	image/jpeg	etag:%2263721dab-3ceba%22	https://trishulbiotech.com/img/trishul-biotech-organic-fertilizer.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/trishul-biotech-organic-fertilizer.jpg	(from https://trishulbiotech.com/products/organic-fertilizers/)
12:36:21	704/704	---MCZ	200	added ('OK')	application/json	date:Sat,%2021%20Mar%202026%2007:04:59%20GMT	https://trishulbiotech.com/wp-json/wp/v2/productscategory/24	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/wp-json/wp/v2/productscategory/24.json	(from https://trishulbiotech.com/products/biostimulant/)
12:36:21	351110/351110	---M--	200	added ('OK')	image/jpeg	etag:%2263721c0e-5a5b4%22	https://trishulbiotech.com/img/organic-fertilizer-manufacturer.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/organic-fertilizer-manufacturer.jpg	(from https://trishulbiotech.com/products/organic-fertilizers/)
12:36:21	351623/351623	---M--	200	added ('OK')	image/jpeg	etag:%226372671d-55d87%22	https://trishulbiotech.com/img/biostimulant.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/biostimulant.jpg	(from https://trishulbiotech.com/products/biostimulant/)
12:36:21	95489/95489	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202026%2007:04:59%20GMT	https://trishulbiotech.com/products/biostimulant/feed/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/products/biostimulant/feed/index.html	(from https://trishulbiotech.com/products/biostimulant/)
12:36:22	551941/551941	---M--	200	added ('OK')	image/jpeg	etag:%226372678b-90092%22	https://trishulbiotech.com/img/bio-stimulant.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/bio-stimulant.jpg	(from https://trishulbiotech.com/products/biostimulant/)
12:36:22	737/737	---MCZ	200	added ('OK')	application/json	date:Sat,%2021%20Mar%202026%2007:05:01%20GMT	https://trishulbiotech.com/wp-json/wp/v2/productscategory/25	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/wp-json/wp/v2/productscategory/25.json	(from https://trishulbiotech.com/products/plant-growth-regulators/)
12:36:22	95489/95489	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202026%2007:05:01%20GMT	https://trishulbiotech.com/products/plant-growth-regulators/feed/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/products/plant-growth-regulators/feed/index.html	(from https://trishulbiotech.com/products/plant-growth-regulators/)
12:36:22	227924/227924	---M--	200	added ('OK')	image/webp	etag:%2263726959-37a54%22	https://trishulbiotech.com/img/plant-growth-regulator.webp	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/plant-growth-regulator.webp	(from https://trishulbiotech.com/products/plant-growth-regulators/)
12:36:23	710/710	---MCZ	200	added ('OK')	application/json	date:Sat,%2021%20Mar%202026%2007:05:02%20GMT	https://trishulbiotech.com/wp-json/wp/v2/productscategory/31	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/wp-json/wp/v2/productscategory/31.json	(from https://trishulbiotech.com/products/bio-pesticides/)
12:36:23	95489/95489	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202026%2007:05:02%20GMT	https://trishulbiotech.com/products/bio-pesticides/feed/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/products/bio-pesticides/feed/index.html	(from https://trishulbiotech.com/products/bio-pesticides/)
12:36:23	846487/846487	---M--	200	added ('OK')	image/png	etag:%2263726a2b-dfb9a%22	https://trishulbiotech.com/img/plant-growth-promoters.png	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/plant-growth-promoters.png	(from https://trishulbiotech.com/products/plant-growth-regulators/)
12:36:23	130632/130632	---M--	200	added ('OK')	image/jpeg	etag:%2263726af2-1fe48%22	https://trishulbiotech.com/img/biopesticides.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/biopesticides.jpg	(from https://trishulbiotech.com/products/bio-pesticides/)
12:36:24	200222/200222	---M--	200	added ('OK')	image/jpeg	etag:%2263726bfa-33565%22	https://trishulbiotech.com/img/trishul-biotech-bio-pesticides.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/trishul-biotech-bio-pesticides.jpg	(from https://trishulbiotech.com/products/bio-pesticides/)
12:36:24	716/716	---MCZ	200	added ('OK')	application/json	date:Sat,%2021%20Mar%202026%2007:05:03%20GMT	https://trishulbiotech.com/wp-json/wp/v2/productscategory/26	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/wp-json/wp/v2/productscategory/26.json	(from https://trishulbiotech.com/products/bio-insecticides/)
12:36:24	95489/95489	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202026%2007:05:03%20GMT	https://trishulbiotech.com/products/bio-insecticides/feed/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/products/bio-insecticides/feed/index.html	(from https://trishulbiotech.com/products/bio-insecticides/)
12:36:25	237109/237109	---M--	200	added ('OK')	image/jpeg	etag:%2263726d30-39e35%22	https://trishulbiotech.com/img/bioinsecticides.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/bioinsecticides.jpg	(from https://trishulbiotech.com/products/bio-insecticides/)
12:36:25	531403/531403	---M--	200	added ('OK')	image/jpeg	etag:%2263726f66-81bcb%22	https://trishulbiotech.com/img/trishul-biotech-bio-insecticides-for-vegetables.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/trishul-biotech-bio-insecticides-for-vegetables.jpg	(from https://trishulbiotech.com/products/bio-insecticides/)
12:36:26	710/710	---MCZ	200	added ('OK')	application/json	date:Sat,%2021%20Mar%202026%2007:05:05%20GMT	https://trishulbiotech.com/wp-json/wp/v2/productscategory/27	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/wp-json/wp/v2/productscategory/27.json	(from https://trishulbiotech.com/products/bio-fungicides/)
12:36:26	95489/95489	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202026%2007:05:05%20GMT	https://trishulbiotech.com/products/bio-fungicides/feed/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/products/bio-fungicides/feed/index.html	(from https://trishulbiotech.com/products/bio-fungicides/)
12:36:26	236299/236299	---M--	200	added ('OK')	image/jpeg	etag:%22637272f3-39b0b%22	https://trishulbiotech.com/img/trishul-biotech-bio-fungicides.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/trishul-biotech-bio-fungicides.jpg	(from https://trishulbiotech.com/products/bio-fungicides/)
12:36:28	502168/502168	---M--	200	added ('OK')	image/png	etag:%2263f60134-8df4d%22	https://trishulbiotech.com/img/bio-fungicides-product.png	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/bio-fungicides-product.png	(from https://trishulbiotech.com/products/bio-fungicides/)
12:36:28	710/710	---MCZ	200	added ('OK')	application/json	date:Sat,%2021%20Mar%202026%2007:05:06%20GMT	https://trishulbiotech.com/wp-json/wp/v2/productscategory/32	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/wp-json/wp/v2/productscategory/32.json	(from https://trishulbiotech.com/products/bio-nematicide/)
12:36:28	637106/637106	---M--	200	added ('OK')	image/jpeg	etag:%22637273f8-a4a42%22	https://trishulbiotech.com/img/bio-fungicides-products.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/bio-fungicides-products.jpg	(from https://trishulbiotech.com/products/bio-fungicides/)
12:36:29	95489/95489	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202026%2007:05:07%20GMT	https://trishulbiotech.com/products/bio-nematicide/feed/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/products/bio-nematicide/feed/index.html	(from https://trishulbiotech.com/products/bio-nematicide/)
12:36:29	283560/283560	---M--	200	added ('OK')	image/jpeg	etag:%22637274d3-453a8%22	https://trishulbiotech.com/img/bio-nematicides.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/bio-nematicides.jpg	(from https://trishulbiotech.com/products/bio-nematicide/)
12:36:30	428835/428835	---M--	200	added ('OK')	image/png	etag:%2263f60161-7030f%22	https://trishulbiotech.com/img/bio-nematicide-product.png	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/bio-nematicide-product.png	(from https://trishulbiotech.com/products/bio-nematicide/)
12:36:30	716/716	---MCZ	200	added ('OK')	application/json	date:Sat,%2021%20Mar%202026%2007:05:10%20GMT	https://trishulbiotech.com/wp-json/wp/v2/productscategory/69	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/wp-json/wp/v2/productscategory/69.json	(from https://trishulbiotech.com/products/premium-products/)
12:36:30	384065/384065	---M--	200	added ('OK')	image/jpeg	etag:%2263727627-5dc41%22	https://trishulbiotech.com/img/bio-nematicides-products.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/bio-nematicides-products.jpg	(from https://trishulbiotech.com/products/bio-nematicide/)
12:36:31	95489/95489	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202026%2007:05:10%20GMT	https://trishulbiotech.com/products/premium-products/feed/	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/products/premium-products/feed/index.html	(from https://trishulbiotech.com/products/premium-products/)
12:36:31	383065/383065	---M--	200	added ('OK')	image/jpeg	etag:%226389f278-5d859%22	https://trishulbiotech.com/img/xbvdshc.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/xbvdshc.jpg	(from https://trishulbiotech.com/products/premium-products/)
12:36:32	2464/2464	---MCZ	200	added ('OK')	application/json	date:Sat,%2021%20Mar%202026%2007:05:12%20GMT	https://trishulbiotech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftrishulbiotech.com%2Four-technology%2F	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/wp-json/oembed/1.0/embed9978.json	(from https://trishulbiotech.com/our-technology/)
12:36:33	2671/2671	---MCZ	200	added ('OK')	text/xml	date:Sat,%2021%20Mar%202026%2007:05:12%20GMT	https://trishulbiotech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftrishulbiotech.com%2Four-technology%2F&format=xml	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/wp-json/oembed/1.0/embed18e7	(from https://trishulbiotech.com/our-technology/)
12:36:33	710947/710947	---M--	200	added ('OK')	image/jpeg	etag:%226389eb1f-bbe37%22	https://trishulbiotech.com/img/upcrop-premium-product.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/upcrop-premium-product.jpg	(from https://trishulbiotech.com/products/premium-products/)
12:36:33	1480/1480	---MCZ	200	added ('OK')	application/json	date:Sat,%2021%20Mar%202026%2007:05:12%20GMT	https://trishulbiotech.com/wp-json/wp/v2/pages/156	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/wp-json/wp/v2/pages/156.json	(from https://trishulbiotech.com/our-technology/)
12:36:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Mar%202026%2007:05:13%20GMT	https://trishulbiotech.com/?p=156	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/indexd1a7.html	(from https://trishulbiotech.com/our-technology/)
12:36:34	1558/1558	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262dc02d4-616%22	https://trishulbiotech.com/img/product-list-whiteicon.svg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/product-list-whiteicon.svg	(from https://trishulbiotech.com/our-technology/)
12:36:34	203418/203418	---M--	200	added ('OK')	image/jpeg	etag:%22637b112c-31a9a%22	https://trishulbiotech.com/img/trishul-biotech-technology.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/trishul-biotech-technology.jpg	(from https://trishulbiotech.com/our-technology/)
12:36:34	313386/313386	---M--	200	added ('OK')	image/png	etag:%22637b123b-52ac9%22	https://trishulbiotech.com/img/world-class-technology.png?tr=f-webp,bl-30,q-50	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/world-class-technology2a9a.png	(from https://trishulbiotech.com/our-technology/)
12:36:34	8422/8422	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22637b1700-20e6%22	https://trishulbiotech.com/img/soil-health.svg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/soil-health.svg	(from https://trishulbiotech.com/our-technology/)
12:36:34	295904/295904	---M--	200	added ('OK')	image/png	etag:%22637b12fb-4e49b%22	https://trishulbiotech.com/img/advanced-world-class-technology.png?tr=f-webp,bl-30,q-50	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/advanced-world-class-technology2a9a.png	(from https://trishulbiotech.com/our-technology/)
12:36:35	2946/2946	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262dc0207-b82%22	https://trishulbiotech.com/img/product_direction_arrow.svg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/product_direction_arrow.svg	(from https://trishulbiotech.com/our-technology/)
12:36:35	226091/226091	---M--	200	added ('OK')	image/jpeg	etag:%22637b1afa-3b1d6%22	https://trishulbiotech.com/img/technology-to-improve-soil-health.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/technology-to-improve-soil-health.jpg	(from https://trishulbiotech.com/our-technology/)
12:36:35	138429/138429	---M--	200	added ('OK')	image/jpeg	etag:%22637b1b9a-23a40%22	https://trishulbiotech.com/img/technology-to-manage-stress.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/technology-to-manage-stress.jpg	(from https://trishulbiotech.com/our-technology/)
12:36:35	6598/6598	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22637b176f-19c6%22	https://trishulbiotech.com/img/stress-management.svg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/stress-management.svg	(from https://trishulbiotech.com/our-technology/)
12:36:36	175076/175076	---M--	200	added ('OK')	image/jpeg	etag:%22637b18b6-2d3c1%22	https://trishulbiotech.com/img/technology-to-improve-crop-quality.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/technology-to-improve-crop-quality.jpg	(from https://trishulbiotech.com/our-technology/)
12:36:37	14838/14838	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22637b17f7-39f6%22	https://trishulbiotech.com/img/crop-quality.svg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/crop-quality.svg	(from https://trishulbiotech.com/our-technology/)
12:36:37	8572/8572	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22637b1851-217c%22	https://trishulbiotech.com/img/increased-yields.svg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/increased-yields.svg	(from https://trishulbiotech.com/our-technology/)
12:36:37	166463/166463	---M--	200	added ('OK')	image/jpeg	etag:%22637b1c1f-2b36f%22	https://trishulbiotech.com/img/technology-to-increase-yields.jpg	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/img/technology-to-increase-yields.jpg	(from https://trishulbiotech.com/our-technology/)
12:36:38	2479/2479	---MCZ	200	added ('OK')	application/json	date:Sat,%2021%20Mar%202026%2007:05:17%20GMT	https://trishulbiotech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftrishulbiotech.com%2Four-technology%2Fsoil-health%2F	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/wp-json/oembed/1.0/embedbc78.json	(from https://trishulbiotech.com/our-technology/soil-health/)
12:36:38	2684/2684	---MCZ	200	added ('OK')	text/xml	date:Sat,%2021%20Mar%202026%2007:05:17%20GMT	https://trishulbiotech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftrishulbiotech.com%2Four-technology%2Fsoil-health%2F&format=xml	D:/Work%20+%20Files/00_Graphic%20design/06_For%20People/Swetha%20Mathiyalagan/trishul/trishulbiotech.com/wp-json/oembed/1.0/embed7580	(from https://trishulbiotech.com/our-technology/soil-health/)
